RedOdds,BlueOdds,TitleBout,Gender,BlueStance,RedStance,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,FinishRate,WinRatio,ExpPerAge,ReachAdvantageRatio,HeightReachRatio,WinsByDecision,DecisionRate,label
375.0,-470.0,False,MALE,Orthodox,Orthodox,1,0,-1,-1,1,-6,0,0,0,7.62,2.54,14,-40.5,0.0,-1.0,neither,0.0,-0.5,0.18181818181818182,0.9859154929577465,0.02837022132796785,-1,-1.0,1
-185.0,170.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,-2,0,1,0,-5.08,0.0,0,-7.0,0.0,-2.0,neither,1.0,0.0,0.07142857142857142,1.0,-0.02857142857142858,-1,-1.0,0
-155.0,135.0,False,MALE,Orthodox,Southpaw,0,0,3,7,0,1,-4,2,5,5.08,-2.54,1,-5.0025,0.4167,-0.2328,Red,0.1842105263157895,0.08578431372549011,-0.07058823529411784,1.0136986301369864,0.04054054054054057,0,-0.1842105263157895,0
-305.0,233.0,False,MALE,Orthodox,Orthodox,2,-1,-1,-1,2,6,-1,0,-1,-5.08,-12.7,-7,-1.77,-8.3,-7.55,neither,-1.0,-1.0,-0.19310897435897437,1.0649350649350648,0.034209692746278164,0,0.0,0
-215.0,195.0,False,FEMALE,Orthodox,Southpaw,0,1,1,1,0,-1,0,1,0,5.08,2.54,6,-23.0,-1.0,0.5,Red,0.0,0.0,0.016826923076923073,0.9855072463768116,0.014919011082694111,0,0.0,0
-600.0,500.0,True,MALE,Southpaw,Southpaw,0,-10,-9,-3,-2,4,-9,-4,-3,0.0,-5.08,6,-0.6987,0.2051,1.3526,neither,-0.4461538461538461,-0.16666666666666663,-0.29999999999999993,1.0266666666666668,0.025627705627705666,4,0.4461538461538461,0
150.0,-170.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-17.78,-10.16,-1,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0579710144927537,-0.044272384355767413,0,0.0,0
265.0,-325.0,False,MALE,Orthodox,Southpaw,0,0,1,1,0,0,-1,1,0,2.54,12.7,-12,-23.5,0.0,-1.0,neither,1.0,0.5,0.03208556149732621,0.9350649350649349,-0.05104617604617623,0,0.0,0
-155.0,145.0,False,MALE,Orthodox,Orthodox,3,0,1,5,0,12,1,1,1,0.0,2.54,5,24.7,0.1,-1.5,neither,0.3333333333333333,0.39999999999999997,-0.40196078431372556,0.9864864864864864,-0.012958163643095322,3,-0.33333333333333337,0
104.0,-114.0,False,MALE,Orthodox,Southpaw,0,0,0,0,0,0,0,0,0,12.7,4.66,-3,0.0,0.0,0.0,neither,0.0,0.0,0.0,0.9748108108108108,0.04594290064712592,0,0.0,0
-250.0,210.0,False,FEMALE,Orthodox,Orthodox,0,2,0,-2,3,-9,-1,-1,-1,0.0,-5.08,-2,-8.881,-0.2738,-1.2024,Red,-0.20833333333333334,0.19047619047619047,0.4010989010989011,1.0333333333333332,0.03279569892473111,0,0.20833333333333337,0
115.0,-135.0,False,FEMALE,Orthodox,Orthodox,2,3,-1,-3,2,-14,-1,0,-1,5.08,2.54,-1,2.84,-0.7,-0.85,Red,0.0,0.0,0.4827956989247312,0.9852941176470589,0.014705882352941124,-2,0.0,0
-220.0,184.0,False,MALE,Orthodox,Southpaw,1,-1,1,4,7,25,1,3,1,2.54,5.08,4,0.35,0.4,1.34,neither,0.1367521367521367,-0.12285714285714289,-0.512531328320802,0.974025974025974,-0.01194805194805204,0,-0.1367521367521367,0
-485.0,425.0,False,MALE,Orthodox,Orthodox,0,-2,-2,0,-2,3,0,2,-1,-5.08,-12.7,-3,-7.9333,-0.4667,-1.5333,neither,0.3333333333333333,-0.4,-0.07559681697612736,1.0675675675675675,0.03626411221347914,-1,-0.3333333333333333,0
170.0,-200.0,False,MALE,Switch,Orthodox,3,0,-3,-14,12,-52,0,-5,-7,5.08,0.0,8,8.37,-2.0,2.09,neither,-0.8571428571428571,-0.5384615384615384,1.4857142857142858,1.0,0.028169014084507005,-2,-0.14285714285714285,0
-112.0,-112.0,False,MALE,Orthodox,Orthodox,0,0,0,-1,-2,-5,0,0,0,-2.54,-2.54,-2,-1.02,-0.3,-1.19,Red,0.0,0.5,0.1595238095238095,1.0147058823529411,-0.0006393861892582953,-1,0.0,1
150.0,-175.0,False,MALE,Orthodox,Orthodox,0,0,0,1,-3,-3,0,1,0,-5.08,-10.16,-4,-0.89,0.0,0.88,neither,0.16666666666666669,0.29166666666666663,0.017857142857142905,1.0606060606060608,0.029437229437229706,0,-0.16666666666666663,1
-240.0,195.0,False,MALE,Orthodox,Orthodox,1,-1,0,0,2,1,0,1,0,2.54,-12.7,10,0.08,0.0,-0.42,neither,1.0,-0.25,0.03303303303303301,1.0684931506849316,0.07692307692307698,-1,-1.0,0
-325.0,295.0,False,MALE,Orthodox,Southpaw,0,-3,-3,-3,-1,-6,0,-1,1,2.54,0.0,3,-2.75,0.25,-2.0,neither,0.75,-0.5,0.17972350230414746,1.0,0.013698630136986245,-3,-0.75,1
-285.0,230.0,False,MALE,Orthodox,Orthodox,0,0,-1,0,3,12,0,-2,1,5.08,7.62,1,-1.48,1.0,1.56,neither,-0.33333333333333337,-0.32142857142857145,-0.3709677419354839,0.96,-0.012222222222222356,1,0.3333333333333333,0
145.0,-175.0,False,MALE,Orthodox,Orthodox,-1,0,-1,-3,-4,-17,0,-1,0,0.0,-2.54,-5,-0.12,0.0,-1.04,neither,-0.3333333333333333,-0.375,0.5138888888888888,1.0142857142857142,0.014084507042253502,-2,-0.6666666666666666,0
-110.0,-120.0,False,FEMALE,Orthodox,Southpaw,0,2,-2,-2,0,-2,-1,-2,0,-2.54,-2.54,-1,-1.04,0.9,1.39,Red,-0.125,-0.06060606060606066,0.03678678678678682,1.015625,-0.00024038461538467004,0,0.125,1
-285.0,240.0,False,MALE,Switch,Southpaw,0,-1,-1,-1,0,-3,0,-1,0,-2.54,5.08,4,-4.55,0.4,4.37,neither,-1.0,-1.0,0.14285714285714285,0.9710144927536233,-0.04391088038070512,0,0.0,0
-230.0,190.0,False,MALE,Orthodox,Orthodox,1,0,0,0,1,-3,0,0,0,2.54,-2.54,-2,-67.0,0.0,0.0,neither,0.0,0.0,0.1111111111111111,1.0147058823529411,0.02898550724637672,0,0.0,0
-900.0,600.0,False,MALE,Orthodox,Southpaw,0,-4,-4,-3,1,-2,0,0,-2,-2.54,0.0,-3,0.25,0.2,-2.28,Red,-0.09999999999999998,-0.17460317460317454,-0.0026525198938991412,1.0,-0.014285714285714346,-1,0.09999999999999998,0
178.0,-215.0,False,FEMALE,Orthodox,Orthodox,-3,3,0,-5,-5,-25,-1,-1,0,2.54,5.08,-13,2.38,-0.6,-0.13,neither,0.08333333333333331,0.1785714285714286,0.5060386473429951,0.9714285714285713,-0.013445378151260456,-4,-0.08333333333333337,0
-170.0,150.0,False,MALE,Orthodox,Orthodox,1,3,-2,-8,3,-31,-1,0,0,-10.16,-2.54,0,-15.8413,0.0079,-1.4206,Red,0.49230769230769234,-0.007936507936507908,0.9393939393939394,1.0136986301369864,-0.041095890410958735,-8,-0.4923076923076923,0
-235.0,195.0,False,FEMALE,Orthodox,Southpaw,0,0,0,-1,-1,-3,0,0,0,2.54,-7.62,0,0.38,-0.3,-4.7,neither,0.5,-0.08333333333333331,0.09375,1.0461538461538462,0.06018099547511335,-1,-0.5,1
-180.0,155.0,True,MALE,Orthodox,Orthodox,0,-9,2,8,6,43,0,5,2,12.7,-5.08,-3,1.01,0.1,-1.53,Red,0.215311004784689,-0.24,-1.5454545454545454,1.028985507246377,0.09940804245764467,1,-0.215311004784689,0
155.0,-175.0,False,MALE,Southpaw,Orthodox,1,0,0,0,1,-2,0,0,0,7.62,-2.54,11,-36.0,0.0,0.0,neither,0.0,0.0,0.05714285714285714,1.0133333333333332,0.0524561403508772,0,0.0,1
195.0,-238.0,False,MALE,Switch,Southpaw,0,0,-3,-20,-12,-69,0,-5,-10,7.62,0.0,-5,-0.03,-0.5,0.78,neither,-0.1923076923076923,-0.059196617336152224,1.5813008130081299,1.0,0.04225352112676062,-5,0.1923076923076923,0
-380.0,290.0,False,MALE,Southpaw,Orthodox,1,-1,-1,-1,1,2,0,0,-1,2.54,0.0,-2,1.34,-0.6,-0.77,neither,-1.0,-1.0,-0.06875,1.0,0.013333333333333308,0,0.0,0
205.0,-245.0,False,MALE,Southpaw,Orthodox,0,-1,0,3,1,10,0,3,-1,0.0,5.08,-1,3.46,-0.9,-1.23,neither,-0.19999999999999996,0.125,-0.37830687830687826,0.9729729729729729,-0.027027027027027084,1,0.2,1
-109.0,-114.0,False,MALE,Orthodox,Orthodox,1,0,1,1,1,7,0,0,0,10.16,0.0,4,2.95,-2.1,0.0,neither,0.0,0.3333333333333333,-0.23809523809523814,1.0,0.0547945205479452,1,1.0,0
130.0,-150.0,False,MALE,Orthodox,Orthodox,0,-1,1,4,-4,26,1,-1,2,-2.54,-10.16,1,-1.97,-0.4,0.94,Red,-0.16666666666666669,-0.4,-1.0056980056980056,1.0634920634920635,0.04572376214167262,3,0.16666666666666663,1
-125.0,115.0,False,FEMALE,Orthodox,Orthodox,0,0,1,1,0,3,0,0,0,5.08,5.08,-10,19.5,0.0,0.0,Blue,0.0,0.5,-0.08333333333333333,0.9718309859154929,0.0008164931618696025,1,1.0,1
170.0,-200.0,False,MALE,Southpaw,Southpaw,0,0,-2,-2,1,-8,0,-1,0,7.62,7.62,2,1.5714,-0.1429,0.6786,Blue,0.0,-0.0714285714285714,0.21691176470588236,0.961038961038961,0.0010530010530011014,-1,0.0,1
-245.0,205.0,False,MALE,Orthodox,Orthodox,-2,-1,-1,-1,-2,-1,0,0,0,5.08,12.7,-6,-20.5,0.0,0.0,neither,0.0,-1.0,0.04444444444444445,0.9350649350649349,-0.038961038961038974,-1,-1.0,0
215.0,-255.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-1,0,0,-1,-12.7,-10.16,2,-9.0,-1.0,0.0,neither,-1.0,-1.0,0.03125,1.0512820512820513,-0.014696685428392642,0,0.0,0
-520.0,390.0,False,MALE,Orthodox,Orthodox,-1,1,0,0,0,-1,0,-1,1,7.62,5.08,6,-1.05,0.7,1.38,neither,0.0,0.0,0.054621848739495785,0.9718309859154929,0.01449275362318836,0,0.0,0
-155.0,135.0,False,MALE,Orthodox,Southpaw,0,0,-1,-1,3,-7,0,-1,0,-2.54,2.54,6,38.0,-0.2,0.0,neither,-1.0,-0.2,0.19191919191919193,0.9871794871794872,-0.02564102564102566,0,0.0,0
205.0,-245.0,False,MALE,Southpaw,Southpaw,0,1,-1,-3,0,-3,0,-2,-1,-2.54,-2.54,7,-2.875,0.1,0.6,neither,-0.30000000000000004,-0.22499999999999998,-0.007142857142857173,1.0133333333333332,-0.000526315789473708,0,0.3,0
190.0,-210.0,False,MALE,Southpaw,Orthodox,0,0,0,-1,0,0,0,1,-2,0.0,-12.7,3,1.9455,-0.1909,-1.0,neither,-0.0714285714285714,-0.036363636363636376,-0.08640552995391715,1.0714285714285714,0.06476190476190469,0,0.07142857142857145,1
-180.0,155.0,False,FEMALE,Orthodox,Orthodox,0,-2,1,-5,-3,-26,-1,0,2,-15.24,-5.08,-5,0.05,0.4,1.76,neither,0.4,0.11904761904761907,0.7121212121212122,1.0303030303030303,-0.06016042780748643,-7,-0.4,0
-750.0,525.0,False,MALE,Switch,Switch,0,-5,-5,-5,0,-12,-1,-1,-1,-2.54,-5.08,1,3.1667,0.6667,-2.3333,Red,-0.3333333333333333,0.0,0.39655172413793105,1.027027027027027,0.012091038406827792,-3,0.33333333333333337,0
-121.0,111.0,False,MALE,Orthodox,Southpaw,1,1,1,3,2,15,-4,0,-2,2.54,2.54,2,39.2243,-0.2059,1.1544,neither,-0.3846153846153846,0.13970588235294112,-0.49783549783549785,0.9866666666666667,0.0003603603603603567,5,0.38461538461538464,0
-210.0,190.0,False,MALE,Orthodox,Orthodox,-1,-3,-3,-6,2,-17,0,-1,-3,5.08,7.62,-1,-0.4444,1.4444,2.8889,neither,-0.6666666666666666,-0.6666666666666666,0.5698924731182795,0.9589041095890413,-0.012524461839530043,-2,-0.3333333333333333,0
-165.0,145.0,False,MALE,Orthodox,Orthodox,0,0,3,6,-2,36,9,2,0,2.54,7.62,-2,0.0,-0.44,0.37,Red,-0.09999999999999998,0.04761904761904767,-1.067448680351906,0.9571428571428571,-0.027931769722814415,5,0.35,0
-400.0,325.0,True,FEMALE,Orthodox,Orthodox,0,-3,-3,-3,0,-12,-4,-2,0,-7.62,-2.54,-2,-20.1667,0.0,-0.1667,Red,-0.3333333333333333,0.0,0.43381535038932145,1.015625,-0.03100961538461533,-1,0.33333333333333337,0
-320.0,290.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,1,-3,-1,0,-1,0.0,0.0,-3,13.5,-1.5,-1.75,neither,-0.16666666666666663,0.25,0.1259259259259259,1.0,0.0,0,0.16666666666666669,0
-155.0,135.0,True,MALE,Switch,Orthodox,0,-1,-1,-1,0,-1,0,-2,0,10.16,0.0,0,3.75,-0.2,-1.39,neither,-1.0,0.0,0.03571428571428571,1.0,0.05797101449275355,1,1.0,1
-500.0,435.0,False,MALE,Orthodox,Orthodox,0,0,2,2,-1,2,-1,1,1,0.0,-10.16,-11,-4.2143,0.0714,0.1429,neither,0.0,0.17857142857142855,0.035344827586206884,1.0533333333333332,0.050632911392405,0,0.0,1
140.0,-160.0,False,MALE,Orthodox,Orthodox,2,2,0,0,2,-5,-1,-1,-3,0.0,7.62,9,26.3333,0.0476,0.8413,Red,-0.8,0.15873015873015872,-0.08831521739130432,0.9565217391304347,-0.0434782608695653,4,0.8,1
-150.0,130.0,False,MALE,Orthodox,Orthodox,0,0,-2,-5,2,-20,-1,1,-2,-2.54,-2.54,3,-47.1,-0.5,1.5333,neither,0.6666666666666667,-0.26666666666666666,0.6209677419354839,1.0135135135135134,-0.0007207207207207134,-4,-0.6666666666666666,0
-420.0,335.0,False,MALE,Orthodox,Orthodox,1,0,-1,-1,1,-6,0,0,0,-2.54,-5.08,-6,-43.6667,0.0,-1.6667,neither,0.0,-0.3333333333333333,0.23798076923076922,1.028169014084507,0.013698630136986245,-1,-1.0,0
-450.0,400.0,False,MALE,Southpaw,Orthodox,1,0,-2,-3,3,-11,0,-1,-1,0.0,-5.08,4,25.125,-0.75,-2.875,neither,-0.6666666666666666,-0.375,0.33589743589743587,1.0285714285714285,0.026984126984126888,-1,-0.3333333333333333,1
-305.0,255.0,False,MALE,Orthodox,Orthodox,0,-1,-1,-1,0,-1,0,-1,1,0.0,2.54,0,0.06,0.3,0.25,neither,0.5,0.0,0.033333333333333326,0.9871794871794872,-0.012654012654012559,-1,-0.5,0
-390.0,320.0,False,MALE,Orthodox,Southpaw,0,0,0,0,0,0,0,0,0,5.08,-2.54,-1,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0144927536231885,0.042650103519668914,0,0.0,0
105.0,-125.0,False,MALE,Switch,Orthodox,0,0,0,0,1,-1,0,1,0,2.54,0.0,-2,0.19,0.0,-1.48,Red,0.25,-0.19999999999999996,0.007142857142857173,1.0,0.014084507042253391,-1,-0.25,1
245.0,-305.0,False,MALE,Orthodox,Orthodox,0,0,-1,-12,-9,-51,0,-5,-2,0.0,7.62,-7,0.78,-0.4,-1.04,neither,-0.2777777777777778,0.06666666666666665,1.1674679487179487,0.9589041095890413,-0.039921722113502756,-5,0.2777777777777778,0
-275.0,235.0,False,FEMALE,Southpaw,Switch,0,2,2,2,-1,10,0,-1,0,0.0,5.08,-6,-12.25,0.0,-0.75,neither,-1.0,-0.25,-0.3615384615384616,0.9701492537313432,-0.029850746268656803,3,1.0,0
-200.0,170.0,False,MALE,Southpaw,Southpaw,0,0,-1,-4,2,-14,0,-1,-1,2.54,2.54,4,-5.125,-0.125,0.875,neither,0.4,-0.125,0.375,0.9859154929577465,0.00020120724346084362,-2,-0.4,0
-165.0,145.0,False,MALE,Orthodox,Southpaw,1,0,-4,-9,7,-40,-1,-4,0,2.54,-7.62,3,-42.6875,-0.0625,-0.4375,Red,-0.4444444444444444,-0.5625,1.2903225806451613,1.0428571428571427,0.05538160469667297,-5,-0.5555555555555556,1
-150.0,120.0,False,MALE,Orthodox,Southpaw,-1,0,-3,-7,-5,-24,0,-4,0,0.0,10.16,-12,-4.85,0.0,-0.59,neither,-0.5714285714285714,-0.5833333333333334,0.631578947368421,0.9480519480519479,-0.05123643479807882,-3,-0.42857142857142855,0
145.0,-165.0,False,MALE,Southpaw,Orthodox,1,0,0,0,1,-2,0,0,0,-7.62,-7.62,10,-15.0,0.0,-1.0,neither,0.0,0.0,0.0625,1.0405405405405406,-0.0010530010530011014,0,0.0,1
-315.0,239.0,False,FEMALE,Orthodox,Orthodox,2,0,2,2,3,10,0,0,0,-7.62,-2.54,2,0.12,0.3,-3.24,neither,0.0,0.3333333333333333,-0.3516483516483516,1.0161290322580647,-0.03200204813108032,2,1.0,0
-600.0,450.0,False,MALE,Switch,Southpaw,0,0,0,0,0,0,0,0,0,5.08,0.0,-4,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0,0.028169014084507116,0,0.0,0
-500.0,435.0,False,MALE,Orthodox,Orthodox,-1,-1,2,5,-4,17,1,6,0,2.54,0.0,-3,-40.4,0.1,0.3,Red,1.0,-0.4,-0.4523052464228935,1.0,0.01388888888888884,-1,-1.0,0
-135.0,115.0,False,FEMALE,Orthodox,Orthodox,0,0,-1,-4,-4,-27,-1,2,-1,10.16,12.7,-3,-0.37,-0.3,1.47,neither,0.37777777777777777,0.19047619047619047,0.7757575757575758,0.9305555555555556,-0.01388888888888884,-5,-0.37777777777777777,0
-155.0,135.0,False,MALE,Switch,Southpaw,0,-2,-2,0,-3,9,0,0,1,-2.54,-2.54,-8,2.01,-0.6,1.07,neither,0.3333333333333333,-0.5,-0.20484848484848484,1.0144927536231885,0.0,-1,-0.3333333333333333,0
-250.0,210.0,False,MALE,Southpaw,Southpaw,2,4,-1,-1,2,-1,0,-3,0,-2.54,-17.78,-6,20.0,-0.1571,0.1286,Red,-0.380952380952381,0.15714285714285714,0.10955710955710951,1.1,0.08051948051948055,2,0.38095238095238093,0
-150.0,130.0,False,MALE,Orthodox,Orthodox,0,0,0,0,-2,-5,0,0,0,-5.08,-10.16,-2,-4.13,2.3,-1.87,neither,0.0,0.6666666666666667,0.15,1.0571428571428572,0.025482625482625365,0,0.0,1
175.0,-190.0,False,MALE,Orthodox,Orthodox,0,0,-1,-3,2,-8,0,0,-3,7.62,2.54,-1,25.0,-3.0,4.0,neither,-0.75,0.33333333333333337,0.32461538461538464,0.986842105263158,0.027017543859649162,0,0.75,1
100.0,-120.0,False,MALE,Orthodox,Orthodox,0,-3,-1,2,-1,7,0,0,1,5.08,7.62,4,-10.375,-0.1,0.975,neither,0.08333333333333331,-0.050000000000000044,-0.33094384707287927,0.9605263157894737,-0.012076423936553837,1,-0.08333333333333337,0
-162.0,130.0,False,FEMALE,Orthodox,Orthodox,1,-1,0,-4,-2,-12,0,-1,-1,-5.08,-2.54,-3,-2.14,-0.5,-1.6,Red,-0.3333333333333333,-0.09999999999999998,0.31878557874762814,1.015625,-0.01538461538461533,-2,0.33333333333333337,1
-210.0,176.0,False,MALE,Orthodox,Switch,-1,0,-1,-1,-1,-7,0,0,0,-5.08,-7.62,0,-2.17,0.0,-3.0,neither,0.0,-0.3333333333333333,0.2121212121212121,1.0434782608695652,0.012681159420290022,-1,-1.0,0
-185.0,160.0,False,FEMALE,Orthodox,Orthodox,0,1,1,1,0,0,0,0,3,2.54,-2.54,6,-3.1,1.3,0.82,Red,1.0,0.0,-0.04999999999999999,1.0147058823529411,0.028772378516624175,-2,-1.0,0
-450.0,360.0,False,MALE,Southpaw,Orthodox,0,0,0,0,0,0,0,0,0,10.16,0.0,1,0.0,0.0,0.0,neither,0.0,0.0,0.0,1.0,0.05555555555555558,0,0.0,1
230.0,-305.0,False,FEMALE,Southpaw,Orthodox,-3,0,-1,-2,-4,-14,0,0,-1,-7.62,-10.16,-12,-2.54,-0.2,-1.66,neither,-0.5,-0.3333333333333333,0.4117647058823529,1.0615384615384615,0.01270903010033464,-1,-0.5,0
-120.0,100.0,False,MALE,Orthodox,Southpaw,2,0,-4,-4,3,-15,0,0,-3,15.24,5.08,4,-28.5714,-1.1429,-0.8571,neither,-0.75,-0.5714285714285714,0.4411764705882353,0.9701492537313432,0.05970149253731338,-1,-0.25,1
290.0,-350.0,False,MALE,Orthodox,Southpaw,1,0,1,0,2,-3,0,-2,2,5.08,10.16,-4,-3.4167,1.1667,1.625,neither,0.0,0.125,0.18757467144563922,0.9452054794520548,-0.025809013301568484,0,0.0,1
-106.0,-114.0,False,MALE,Switch,Southpaw,0,0,0,0,-2,-5,0,0,-1,0.0,-2.54,-7,-0.8,-0.5,5.65,neither,-1.0,0.6666666666666667,0.13623188405797101,1.0138888888888888,0.013318112633181056,1,1.0,1
170.0,-185.0,False,MALE,Orthodox,Switch,0,0,-1,-1,0,0,0,0,-1,-5.08,2.54,-6,38.0,-1.0,-0.5,neither,-1.0,-0.5,0.026986506746626684,0.9863013698630138,-0.041095890410958735,0,0.0,1
119.0,-148.0,False,MALE,Orthodox,Orthodox,0,0,0,0,0,0,0,0,0,-5.08,-7.62,-3,1.73,0.0,0.0,neither,0.0,0.0,-0.0025252525252525276,1.0428571428571427,0.013698630136986245,0,0.0,1
-400.0,355.0,False,MALE,Orthodox,Orthodox,0,-2,-2,-2,1,-7,0,-1,0,5.08,-5.18,-8,-69.6667,0.0,0.0,Red,-0.5,-0.6666666666666666,0.30434782608695654,1.0313939393939395,0.06030755314337388,-1,-0.5,0
110.0,-120.0,False,MALE,Southpaw,Orthodox,0,0,1,1,0,-1,0,0,2,2.54,10.16,1,-11.3333,0.0,-2.1667,neither,1.0,0.16666666666666663,0.03076923076923077,0.9466666666666667,-0.04075117370892023,-1,-1.0,1
-180.0,158.0,False,MALE,Orthodox,Southpaw,2,0,1,-1,0,13,-5,-6,1,0.0,0.0,2,13.2319,0.2754,1.1413,Red,-0.3076923076923077,-0.018115942028985588,-0.38815789473684204,1.0,0.0,4,0.3076923076923077,0
305.0,-365.0,False,MALE,Switch,Orthodox,1,0,0,0,1,-2,0,0,0,2.54,0.0,-3,-24.0,0.0,-2.0,neither,0.0,0.0,0.08,1.0,0.012500000000000067,0,0.0,1
-122.0,102.0,False,MALE,Southpaw,Orthodox,-1,2,-1,-4,-5,-27,-1,-2,-1,0.0,2.54,-8,-0.14,-0.2,-1.26,neither,-0.16666666666666663,0.16666666666666663,0.6754385964912281,0.9857142857142857,-0.014078674948240333,-1,0.16666666666666669,0
110.0,-130.0,False,FEMALE,Southpaw,Orthodox,-1,1,-2,-4,-2,-19,-1,0,1,-2.54,-2.54,4,0.79,0.9,0.67,Red,0.5,0.0,0.6423963133640553,1.0149253731343284,0.00021949078138727707,-5,-0.5,0
-430.0,380.0,False,MALE,Orthodox,Orthodox,2,4,4,9,-1,18,4,5,2,-2.54,-7.62,-1,-6.8,0.3333,0.1333,Red,-0.18181818181818177,0.33333333333333326,-0.5050420168067227,1.0389610389610389,0.02402597402597395,2,0.18181818181818182,1
-102.0,-118.0,False,MALE,Orthodox,Southpaw,-1,0,-2,-6,-9,-30,0,-4,0,2.54,-7.62,2,-1.69,0.0,-3.04,neither,-0.6666666666666666,-0.4,1.0,1.0416666666666667,0.05444444444444463,-2,-0.3333333333333333,0
-245.0,205.0,False,MALE,Orthodox,Orthodox,0,1,-1,0,-1,7,0,0,-3,-10.16,-10.16,-5,9.0333,-0.8333,2.4,neither,-0.75,-0.13333333333333341,-0.1476190476190476,1.0597014925373134,-0.00084086609207501,3,0.75,1
380.0,-430.0,False,MALE,Orthodox,Orthodox,3,2,1,0,4,-12,0,1,-1,2.54,0.0,12,19.8095,-0.4286,-0.2857,neither,0.0,0.38095238095238093,0.2597402597402597,1.0,0.01449275362318847,0,0.0,1
160.0,-185.0,False,MALE,Orthodox,Orthodox,-2,1,0,-8,-6,-26,-1,-9,0,5.08,5.08,-8,-0.04,0.1,0.05,Red,-0.4461538461538461,0.18333333333333335,0.5983224603914259,0.9743589743589743,0.0006747638326585204,1,0.4461538461538461,1
-315.0,285.0,False,MALE,Orthodox,Orthodox,0,0,0,-1,0,-2,0,-1,0,5.08,-7.62,-6,8.0,0.0,2.5,neither,0.0,-0.16666666666666663,0.09033613445378151,1.0394736842105263,0.06379080612924726,0,0.0,0
190.0,-230.0,False,MALE,Orthodox,Southpaw,1,0,0,0,1,-1,0,0,0,-5.08,-0.04,-5,-8.5,0.5,4.5,neither,0.0,0.0,0.049695740365111554,1.0002218524681086,-0.02795966034699593,0,0.0,0
190.0,-230.0,False,FEMALE,Orthodox,Orthodox,-1,0,-1,-3,-2,-13,-1,-1,-3,-5.08,-10.16,-10,0.87,-0.5,-0.8,neither,-0.6666666666666666,-0.07142857142857145,0.1833202202989772,1.0634920634920635,0.029850746268656803,1,0.6666666666666667,1
-162.0,136.0,False,MALE,Orthodox,Orthodox,0,0,-5,-12,-5,-53,-2,-2,-1,2.54,5.08,0,-3.13,-0.2,1.87,Red,0.6923076923076923,0.2777777777777778,1.65625,0.9743589743589743,-0.011808367071524883,-9,-0.6923076923076923,0
225.0,-245.0,False,MALE,Orthodox,Orthodox,-1,0,1,1,-1,5,0,0,1,-15.24,-12.7,-3,23.5,2.5,1.0,neither,1.0,0.5,-0.1724137931034483,1.078125,-0.01449275362318847,0,0.0,0
-110.0,-110.0,False,MALE,Orthodox,Orthodox,-1,-1,1,2,-3,12,0,-1,0,0.0,-2.54,-2,26.5,0.1667,2.1667,neither,-1.0,-0.5,-0.4112388250319285,1.0133333333333332,0.012631578947368327,3,1.0,1
315.0,-380.0,False,MALE,Orthodox,Orthodox,0,0,0,0,1,-4,0,-1,1,-10.16,-15.24,8,-45.5,1.0,1.0,neither,0.0,0.5,0.09824561403508772,1.0857142857142856,0.02744360902255627,0,0.0,1
-140.0,130.0,False,MALE,Orthodox,Orthodox,0,-1,5,9,-5,36,1,5,1,-7.62,-7.62,-6,11.1389,0.2778,-0.3889,Red,0.0,-0.08333333333333337,-1.1070967741935485,1.0428571428571427,-0.0005870841487281009,3,0.0,1
-220.0,180.0,False,MALE,Orthodox,Orthodox,0,0,0,-1,-2,5,1,2,0,-10.16,0.0,-2,-0.95,0.2,-0.38,Red,0.6,-0.2142857142857143,-0.12083333333333335,1.0,-0.05555555555555558,-3,-0.6,1
170.0,-185.0,False,MALE,Orthodox,Orthodox,1,1,-3,-6,4,-18,0,-3,-2,0.0,-7.62,4,15.0,-0.2308,0.2821,neither,-0.625,0.05128205128205121,0.5078369905956113,1.0447761194029852,0.04221748400852876,-1,0.625,0
315.0,-345.0,False,MALE,Orthodox,Orthodox,-1,-1,0,-1,0,-2,0,1,-1,-5.08,-7.62,-1,8.8333,-0.3333,-1.6667,neither,0.5,-0.16666666666666663,0.08262108262108264,1.0379746835443038,0.010342698363692504,-1,-0.5,1
-345.0,250.0,False,FEMALE,Orthodox,Orthodox,0,0,0,1,2,5,0,0,1,2.54,-10.16,2,0.63,0.2,0.33,neither,0.5,-0.09999999999999998,-0.14794215795328144,1.0655737704918034,0.07994955863808317,0,-0.5,0
-155.0,135.0,False,MALE,Orthodox,Switch,3,0,-2,-2,3,-10,0,-2,0,-5.08,5.08,4,-22.2,0.0,-0.8,neither,-1.0,-0.4,0.3225806451612903,0.9736842105263158,-0.05263157894736836,0,0.0,1
