BlueTotalTitleBouts,RedTotalTitleBouts,LoseStreakDif,WinStreakDif,LongestWinStreakDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,FightStance,WeightGroup,RedTotalFights,BlueTotalFights,HeightReachRatioDif,RedFinishRate,BlueFinishRate,RedWinRatio,BlueWinRatio,RedKOPerFight,BlueKOPerFight,RedSubPerFight,BlueSubPerFight,IsFiveRoundFight,OddsDif,label
1,6,0,-1,-1,2,0,-2.5400000000000205,-10.160000000000025,1.0,-29.8333,-0.25,0.375,Closed Stance,Light,6,8,0.04285714285714293,0.3333333333333333,0.5714285714285714,1.0,0.875,0.3333333333333333,0.5,0.0,0.0,True,385.0,0
0,0,0,0,0,0,0,0.0,-2.539999999999992,-4.0,-5.2,0.15,-1.0,Closed Stance,Medium,4,5,0.013698630136986245,0.6666666666666666,0.6666666666666666,0.75,0.6,0.5,0.4,0.0,0.0,False,-240.0,1
0,0,0,0,2,0,-1,-5.079999999999984,2.539999999999992,3.0,-1.09,-2.7,1.06,Open Stance,Medium,3,5,-0.03894736842105251,1.0,0.0,0.3333333333333333,0.8,0.0,0.0,0.3333333333333333,0.0,False,-485.0,1
1,0,-1,-4,-2,1,0,0.0,-2.539999999999992,-6.0,11.1667,-1.4333,-1.0667,Open Stance,Light,6,5,0.01388329979879277,0.0,0.3333333333333333,0.6666666666666666,0.6,0.0,0.2,0.0,0.0,False,510.0,0
0,0,-2,-1,0,0,0,-2.539999999999992,-5.0800000000000125,-1.0,-15.3269,-0.0769,-0.4615,Closed Stance,Light,13,4,0.014285714285714346,0.14285714285714285,0.5,0.5384615384615384,0.5,0.07692307692307693,0.25,0.0,0.0,False,385.0,1
0,1,0,-3,2,8,-5,-2.539999999999992,7.6200000000000045,-3.0,13.7909,0.1955,-1.2136,Open Stance,Medium,22,20,-0.053888888888888875,0.5,0.8461538461538461,0.7272727272727273,0.65,0.045454545454545456,0.45,0.3181818181818182,0.1,False,640.0,0
0,2,0,3,3,1,0,-2.539999999999992,0.0,1.0,-18.2222,-0.3889,-5.2222,Closed Stance,Light,2,9,-0.014705882352941124,0.0,0.14285714285714285,1.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,False,1035.0,0
0,1,1,1,-4,1,-5,5.0800000000000125,5.0800000000000125,-1.0,17.0,-1.125,0.125,Open Stance,Medium,8,2,-0.00037537537537546406,0.8333333333333334,1.0,0.75,0.5,0.0,0.5,0.625,0.0,False,400.0,0
0,0,1,-1,0,-1,2,-2.539999999999992,0.0,1.0,-1.87,1.3,1.45,Open Stance,Light,1,5,-0.013698630136986245,1.0,1.0,1.0,0.4,1.0,0.0,0.0,0.4,False,270.0,0
0,0,-2,-5,-2,0,1,7.6200000000000045,0.0,2.0,-0.6667,0.1333,0.2667,Closed Stance,Heavy,10,15,0.03797468354430378,0.875,0.8888888888888888,0.8,0.6,0.7,0.4666666666666667,0.0,0.06666666666666667,True,-10.0,0
1,3,-1,3,-5,-3,-8,5.079999999999984,7.6200000000000045,-12.0,3.45,-0.9,-2.11,Open Stance,Heavy,26,7,-0.011658894070619596,0.8421052631578947,0.8333333333333334,0.7307692307692307,0.8571428571428571,0.3076923076923077,0.7142857142857143,0.3076923076923077,0.0,True,-270.0,1
0,0,-1,0,0,0,-1,5.0800000000000125,0.0,5.0,1.31,-1.5,3.05,Open Stance,Light,4,4,0.029850746268656803,1.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,False,230.0,1
0,0,0,-1,-2,1,0,2.539999999999992,2.539999999999992,0.0,0.42,0.0,-1.0,Open Stance,Women,7,1,0.0,0.0,1.0,0.7142857142857143,1.0,0.0,1.0,0.0,0.0,False,262.0,0
0,1,0,0,0,-2,4,2.539999999999992,-2.539999999999992,-1.0,-10.0476,1.0,2.2143,Closed Stance,Light,7,6,0.02898550724637672,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.0,0.0,0.6666666666666666,False,260.0,1
0,0,0,0,0,0,0,-2.5400000000000205,10.159999999999997,-1.0,0.0,0.0,0.0,Closed Stance,Light,0,0,-0.07294513348749232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-1050.0,1
0,0,0,0,-2,-2,0,-2.539999999999992,5.0800000000000125,-9.0,-2.8,0.5,2.5,Closed Stance,Light,6,1,-0.04285714285714293,0.6666666666666666,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,False,-620.0,0
1,0,-2,0,-2,-2,-1,-5.079999999999984,-5.0800000000000125,5.0,3.9643,-0.7143,1.7857,Open Stance,Light,8,7,0.0004456327985742359,0.6,0.0,0.625,0.2857142857142857,0.25,0.0,0.125,0.0,False,-345.0,1
0,2,0,0,2,-2,1,2.539999999999992,5.079999999999984,-8.0,0.4156,0.4545,0.7662,Open Stance,Medium,14,11,-0.012091038406827792,0.5,0.4444444444444444,0.7142857142857143,0.8181818181818182,0.35714285714285715,0.2727272727272727,0.0,0.09090909090909091,True,-310.0,0
0,0,0,-1,-1,0,0,12.699999999999989,17.78,-4.0,-34.0,0.0,-5.0,Closed Stance,Light,1,0,-0.025974025974025983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,590.0,0
0,1,-1,0,-4,4,-2,5.0800000000000125,12.700000000000017,1.0,-14.2667,-0.7722,-1.7611,Closed Stance,Light,9,20,-0.04225352112676062,0.42857142857142855,0.5,0.7777777777777778,0.5,0.1111111111111111,0.25,0.2222222222222222,0.0,False,450.0,1
0,0,0,0,-3,1,0,-5.0800000000000125,-15.23999999999998,4.0,-33.0,-0.2468,0.9675,Open Stance,Medium,14,11,0.05488721804511265,0.2857142857142857,0.6,0.5,0.45454545454545453,0.07142857142857142,0.18181818181818182,0.07142857142857142,0.09090909090909091,False,410.0,0
0,0,0,2,2,2,0,-2.539999999999992,7.6200000000000045,-7.0,36.25,0.0,-1.0,Closed Stance,Light,2,4,-0.05970149253731338,0.0,0.6666666666666666,0.5,0.75,0.0,0.5,0.0,0.0,False,-795.0,1
0,4,1,2,-2,-4,2,12.699999999999989,12.699999999999989,-3.0,0.0,0.5,1.66,Closed Stance,Medium,28,13,0.0019047619047619646,0.4444444444444444,0.6666666666666666,0.6428571428571429,0.6923076923076923,0.14285714285714285,0.0,0.14285714285714285,0.46153846153846156,False,410.0,1
0,0,2,0,0,0,0,0.0,0.0,2.0,-16.5,-0.5,-0.5,Closed Stance,Heavy,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-320.0,1
0,0,0,0,0,0,0,0.0,2.539999999999992,0.0,0.0,0.0,0.0,Closed Stance,Light,0,0,-0.014279624893435594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,410.0,0
0,1,1,2,-6,-7,-10,-5.079999999999984,-7.619999999999976,-6.0,4.24,-1.3,-1.21,Closed Stance,Light,41,5,0.014285714285714235,0.6896551724137931,1.0,0.7073170731707317,0.6,0.24390243902439024,0.6,0.24390243902439024,0.0,True,-345.0,1
0,0,1,0,0,0,0,2.539999999999992,5.0800000000000125,-13.0,-14.0,0.0,0.0,Closed Stance,Women,1,0,-0.01584385763490248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,725.0,0
0,0,0,1,1,0,-1,-7.6200000000000045,-2.539999999999992,-3.0,-0.88,0.7,1.39,Open Stance,Light,7,4,-0.028571428571428692,0.5,0.25,0.5714285714285714,1.0,0.0,0.0,0.2857142857142857,0.25,False,-400.0,0
1,0,1,-4,-1,-5,-2,-2.539999999999992,-7.6200000000000045,-9.0,-1.19,-0.5,-2.65,Closed Stance,Medium,22,10,0.024921024921024992,0.5625,0.3333333333333333,0.7272727272727273,0.6,0.3181818181818182,0.2,0.09090909090909091,0.0,True,-280.0,0
0,0,-1,0,0,0,0,7.6200000000000045,12.700000000000017,-11.0,31.0,0.0,0.0,Open Stance,Light,0,1,-0.025974025974025983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-420.0,1
1,0,-1,-2,1,4,-1,-2.539999999999992,0.0,2.0,6.875,-0.125,0.3462,Closed Stance,Medium,8,13,-0.013513513513513487,0.6,0.6666666666666666,0.625,0.6923076923076923,0.0,0.3076923076923077,0.375,0.15384615384615385,False,-600.0,1
1,0,0,5,2,0,-3,-2.5400000000000205,-10.160000000000025,-5.0,24.9549,0.7444,0.8722,Closed Stance,Light,19,7,0.04285714285714293,0.45454545454545453,0.3333333333333333,0.5789473684210527,0.8571428571428571,0.05263157894736842,0.14285714285714285,0.21052631578947367,0.14285714285714285,False,-330.0,1
0,0,-1,0,0,-2,4,-7.6200000000000045,-7.619999999999976,5.0,-1.82,0.6,2.86,Open Stance,Light,23,32,-0.0017612524461841916,0.36363636363636365,0.35294117647058826,0.4782608695652174,0.53125,0.17391304347826086,0.0625,0.0,0.125,False,400.0,1
0,0,0,-2,-2,2,0,10.159999999999997,15.240000000000009,2.0,3.05,0.4,-2.03,Open Stance,Light,4,5,-0.025507246376811676,0.3333333333333333,1.0,0.75,0.6,0.25,0.6,0.0,0.0,False,316.0,1
0,0,1,2,-1,-1,-1,-5.0800000000000125,12.699999999999989,-3.0,28.1667,0.3333,-1.1667,Open Stance,Light,6,2,-0.09589041095890416,0.75,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.16666666666666666,0.0,False,280.0,0
1,1,0,3,1,8,-1,0.0,2.539999999999992,-2.0,12.6222,0.1111,-1.9333,Open Stance,Medium,9,15,-0.01315315315315313,0.2,0.6666666666666666,0.5555555555555556,0.8,0.0,0.5333333333333333,0.1111111111111111,0.0,False,720.0,0
0,0,-4,-1,2,1,1,-2.539999999999992,2.539999999999992,6.0,14.2727,0.1818,0.6364,Closed Stance,Heavy,1,11,-0.025964912280701635,1.0,0.75,1.0,0.36363636363636365,1.0,0.18181818181818182,0.0,0.09090909090909091,False,850.0,0
0,1,0,1,0,1,-1,2.539999999999992,10.160000000000025,-4.0,1.16,-1.0,-0.3,Open Stance,Light,17,4,-0.04372294372294405,0.14285714285714285,0.3333333333333333,0.4117647058823529,0.75,0.0,0.25,0.058823529411764705,0.0,False,320.0,0
0,0,0,0,0,1,0,0.0,-2.539999999999992,1.0,-0.21,0.0,0.0,Open Stance,Heavy,2,2,0.012972972972972951,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,False,345.0,0
0,0,0,0,0,0,-1,5.079999999999984,5.079999999999984,-1.0,23.3333,-0.3333,1.3333,Closed Stance,Light,3,1,0.001543507621068807,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,False,-310.0,0
0,0,0,1,0,0,0,10.159999999999997,7.6200000000000045,-2.0,36.2,-0.2,-1.1,Closed Stance,Heavy,5,2,0.014358974358974375,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,False,-1005.0,1
1,0,0,0,-1,-1,-5,-5.0800000000000125,-2.539999999999992,4.0,20.9333,-1.1,-0.2,Closed Stance,Light,15,12,-0.01448692152917519,1.0,0.6,0.6,0.4166666666666667,0.13333333333333333,0.08333333333333333,0.4666666666666667,0.16666666666666666,False,340.0,0
0,0,0,0,0,0,0,-10.159999999999997,-2.539999999999992,-1.0,1.29,0.0,9.63,Closed Stance,Light,0,0,-0.04285714285714293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-262.0,1
0,0,0,-1,-1,-1,0,-10.159999999999997,0.0,3.0,-1.29,-0.6,-0.64,Closed Stance,Women,3,0,-0.05555555555555558,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,False,755.0,0
0,0,0,-1,-1,-1,2,-2.539999999999992,5.0800000000000125,-7.0,-12.9167,2.1667,0.5,Open Stance,Medium,3,4,-0.0396347031963471,0.3333333333333333,0.6666666666666666,1.0,0.75,0.3333333333333333,0.0,0.0,0.5,False,420.0,0
0,0,0,-1,-1,-1,0,0.0,-10.159999999999997,-1.0,-19.0,0.0,0.0,Closed Stance,Light,1,0,0.0597547380156076,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False,935.0,0
0,1,0,0,0,0,0,5.0800000000000125,-7.6200000000000045,1.0,-31.5,0.0,-1.3333,Closed Stance,Medium,3,2,0.06229180546302471,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.0,0.0,False,565.0,0
0,0,-1,2,-3,0,-5,-7.6200000000000045,0.0,-7.0,0.01,-0.9,1.35,Open Stance,Light,22,9,-0.04166666666666674,0.5,0.42857142857142855,0.7272727272727273,0.7777777777777778,0.13636363636363635,0.3333333333333333,0.22727272727272727,0.0,True,-490.0,1
0,0,0,0,1,0,0,2.539999999999992,5.280000000000001,-5.0,28.5,0.0,0.0,Closed Stance,Light,1,2,-0.014957038995373484,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,False,-355.0,0
0,0,0,0,1,3,0,-5.0800000000000125,2.539999999999992,-4.0,-4.52,-0.2,5.4,Open Stance,Light,2,8,-0.043265132139812534,0.0,0.6,0.5,0.625,0.0,0.375,0.0,0.0,False,262.0,0
0,11,0,-8,-8,-2,-1,2.539999999999992,-2.539999999999992,2.0,-35.7083,0.025,0.1083,Open Stance,Light,15,8,0.030069930069929973,0.38461538461538464,0.3333333333333333,0.8666666666666667,0.75,0.13333333333333333,0.0,0.2,0.25,True,1800.0,0
0,0,-1,-1,0,0,0,-5.079999999999984,15.240000000000009,3.0,-10.3333,0.0,0.0,Open Stance,Medium,1,3,-0.1036324786324786,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,False,490.0,0
0,0,0,0,2,2,2,5.0800000000000125,5.0800000000000125,-13.0,10.8056,0.6389,-1.3056,Open Stance,Light,4,9,0.0008403361344537785,0.0,0.8,0.5,0.5555555555555556,0.0,0.2222222222222222,0.0,0.2222222222222222,False,-580.0,1
2,0,2,0,-1,-4,-2,-5.079999999999984,-7.6200000000000045,-1.0,-1.1455,-0.3512,0.0769,Open Stance,Medium,23,26,0.012222222222222356,0.8461538461538461,0.3125,0.5652173913043478,0.6153846153846154,0.391304347826087,0.19230769230769232,0.08695652173913043,0.0,False,640.0,0
0,0,-1,2,-1,2,-4,-2.539999999999992,2.539999999999992,8.0,2.03,-1.1,-0.12,Closed Stance,Women,10,22,-0.03149801587301582,0.5714285714285714,0.2,0.7,0.45454545454545453,0.0,0.09090909090909091,0.4,0.0,True,298.0,0
0,0,1,0,-1,0,0,0.0,2.539999999999992,4.0,-28.6786,-0.4643,0.8214,Open Stance,Light,7,4,-0.013693270735524177,0.5,0.6666666666666666,0.5714285714285714,0.75,0.14285714285714285,0.25,0.14285714285714285,0.25,False,320.0,1
0,0,0,0,3,1,1,5.0800000000000125,2.539999999999992,-2.0,-10.8,1.6,2.1,Closed Stance,Light,5,10,0.014925373134328512,0.0,0.3333333333333333,0.6,0.6,0.0,0.1,0.0,0.1,False,260.0,1
0,12,0,0,-11,-8,3,-2.5400000000000205,-12.700000000000017,0.0,1.92,0.6,0.07,Closed Stance,Light,25,14,0.05824175824175826,0.5789473684210527,0.6666666666666666,0.76,0.6428571428571429,0.44,0.21428571428571427,0.0,0.21428571428571427,False,-10.0,0
0,0,0,0,0,1,-1,-7.619999999999976,0.0,0.0,13.0,-1.0,2.0,Open Stance,Medium,1,2,-0.04054054054054046,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,False,650.0,0
0,0,0,-2,-1,-1,6,-2.5400000000000205,5.0800000000000125,2.0,-1.98,1.5,2.27,Open Stance,Medium,3,13,-0.03861471861471877,0.6666666666666666,1.0,1.0,0.5384615384615384,0.6666666666666666,0.07692307692307693,0.0,0.46153846153846156,False,985.0,1
0,0,0,0,-2,0,-1,-2.5400000000000205,5.079999999999984,-4.0,-3.03,-1.0,-0.18,Closed Stance,Light,7,9,-0.04166666666666674,0.8,0.6,0.7142857142857143,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.0,False,305.0,0
0,0,0,0,-2,-1,-1,-2.539999999999992,7.6200000000000045,-4.0,-0.4,-0.2,1.0,Open Stance,Medium,5,1,-0.05142155142155147,0.6666666666666666,0.0,0.6,0.0,0.2,0.0,0.2,0.0,False,240.0,0
0,1,-2,-1,-3,-7,2,-12.699999999999989,-15.240000000000009,1.0,-0.34,0.5,1.33,Closed Stance,Heavy,18,12,0.009537020981446265,0.7692307692307693,0.7142857142857143,0.7222222222222222,0.5833333333333334,0.5555555555555556,0.25,0.0,0.16666666666666666,False,410.0,0
0,0,0,-2,-2,-1,0,5.079999999999984,-5.180000000000007,8.0,-69.6667,0.0,0.0,Closed Stance,Light,3,0,0.06030755314337388,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,False,755.0,0
0,0,1,0,-4,-1,-2,-17.78,-5.0800000000000125,0.0,-25.6667,-0.8333,-0.3333,Closed Stance,Medium,6,0,-0.06906906906906896,0.75,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,False,530.0,1
0,0,2,0,-1,0,0,0.0,0.0,-3.0,-58.3333,0.0,-4.3333,Open Stance,Light,3,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,False,420.0,1
3,6,0,-5,-2,2,0,-10.159999999999997,-10.159999999999997,-4.0,3.13,0.0,0.33,Open Stance,Women,11,18,-0.0009775171065493637,0.4444444444444444,0.5,0.8181818181818182,0.6666666666666666,0.18181818181818182,0.2222222222222222,0.18181818181818182,0.1111111111111111,True,810.0,0
0,0,0,0,-1,-2,1,15.240000000000009,2.539999999999992,-1.0,25.8182,0.0182,-1.1636,Open Stance,Light,11,5,0.06925418569254194,0.5,1.0,0.5454545454545454,0.4,0.2727272727272727,0.2,0.0,0.2,False,370.0,1
0,0,0,-2,0,-1,2,-2.539999999999992,-2.539999999999992,6.0,-1.01,0.3,-3.8,Closed Stance,Heavy,14,13,-0.0006491398896462108,0.3,0.5,0.7142857142857143,0.6153846153846154,0.21428571428571427,0.15384615384615385,0.0,0.15384615384615385,True,430.0,1
6,1,0,0,0,-1,3,2.539999999999992,-5.0800000000000125,-3.0,-1.43,1.2,0.99,Closed Stance,Women,12,19,0.04523536165327213,0.42857142857142855,0.4166666666666667,0.5833333333333334,0.631578947368421,0.16666666666666666,0.05263157894736842,0.08333333333333333,0.21052631578947367,False,-380.0,0
0,0,1,0,0,0,0,-2.539999999999992,5.0800000000000125,2.0,-2.0,0.0,0.0,Open Stance,Light,1,0,-0.04523536165327213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-250.0,0
0,0,0,0,0,-2,0,-5.079999999999984,2.5400000000000205,10.0,28.0,0.0,2.0,Closed Stance,Women,2,2,-0.04477611940298509,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,False,480.0,0
0,1,0,2,2,1,1,-5.079999999999984,-10.160000000000025,-3.0,-3.6667,0.6667,0.6667,Open Stance,Light,2,3,0.023839174524106332,0.0,0.6666666666666666,0.5,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,-795.0,1
0,0,0,-1,-1,1,-1,-7.619999999999976,-7.6200000000000045,-4.0,-2.0,-0.5,0.0,Open Stance,Medium,2,1,-0.0005709935287399048,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,False,-240.0,1
0,0,1,2,-1,-2,2,-5.079999999999984,-5.0800000000000125,-3.0,3.3667,1.1667,0.6,Open Stance,Light,10,3,-0.0008164931618696025,0.3333333333333333,1.0,0.6,0.6666666666666666,0.2,0.0,0.0,0.6666666666666666,False,460.0,0
0,0,0,0,0,0,1,10.159999999999997,2.539999999999992,0.0,-2.3,0.0,-0.32,Open Stance,Medium,1,2,0.04072072072072075,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,False,1005.0,1
0,0,0,2,-2,-4,-2,2.539999999999992,-5.0800000000000125,2.0,4.3889,-0.0694,0.2917,Open Stance,Medium,18,8,0.04054054054054057,0.75,0.5,0.6666666666666666,0.75,0.3888888888888889,0.375,0.1111111111111111,0.0,True,-430.0,1
3,3,0,0,0,-1,-8,2.5400000000000205,5.079999999999984,-9.0,0.41,-0.7,-0.15,Closed Stance,Heavy,31,16,-0.012329442709189342,0.7272727272727273,0.7,0.7096774193548387,0.625,0.1935483870967742,0.3125,0.3225806451612903,0.125,False,-595.0,0
0,0,0,1,1,0,0,5.0800000000000125,7.6200000000000045,4.0,8.0,0.0,6.0,Closed Stance,Light,0,1,-0.015625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,-420.0,1
1,0,-1,-1,-1,0,0,5.0800000000000125,22.859999999999985,-12.0,-19.75,0.5,1.0,Open Stance,Medium,4,4,-0.09186256781193469,0.3333333333333333,0.5,0.75,0.5,0.0,0.0,0.25,0.25,False,-870.0,0
0,0,0,0,0,1,-2,-5.079999999999984,-5.0800000000000125,-1.0,7.25,-1.0833,-0.75,Closed Stance,Light,3,4,-0.0008164931618696025,1.0,0.5,0.6666666666666666,0.5,0.0,0.25,0.6666666666666666,0.0,False,262.0,0
0,0,-1,0,0,0,0,0.0,0.0,3.0,23.0,2.0,0.0,Closed Stance,Women,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,400.0,0
0,0,0,-1,-1,-1,-1,-12.700000000000017,-7.619999999999976,0.0,-38.4,-1.0,-0.6,Closed Stance,Light,5,0,-0.029745596868884783,0.6666666666666666,0.0,0.6,0.0,0.2,0.0,0.2,0.0,False,0.0,1
0,0,0,4,0,1,-4,0.0,-5.0800000000000125,0.0,-0.92,-1.3,-0.16,Closed Stance,Heavy,13,6,0.025974025974025983,0.875,0.8,0.6153846153846154,0.8333333333333334,0.23076923076923078,0.6666666666666666,0.3076923076923077,0.0,False,-550.0,1
0,1,0,-1,-1,0,0,2.5400000000000205,-5.0800000000000125,1.0,-42.0,0.0,0.0,Open Stance,Medium,1,0,0.03778677462888003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,870.0,0
0,0,0,0,2,0,2,-2.539999999999992,2.539999999999992,-5.0,-2.35,1.7,1.71,Closed Stance,Heavy,1,3,-0.024367088607594956,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,False,-720.0,1
0,0,0,0,-1,1,1,2.5400000000000205,0.0,7.0,-2.9,1.0,-0.14,Closed Stance,Light,10,11,0.014492753623188581,0.42857142857142855,1.0,0.7,0.45454545454545453,0.0,0.09090909090909091,0.3,0.36363636363636365,False,800.0,0
0,0,-2,0,0,0,0,5.0800000000000125,12.699999999999989,12.0,39.5,0.0,0.0,Closed Stance,Heavy,0,2,-0.03749999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,490.0,0
0,3,-1,5,-2,5,-2,-5.079999999999984,-15.240000000000009,-3.0,-1.72,-0.5,-0.58,Open Stance,Heavy,8,11,0.04839506172839514,0.5714285714285714,0.875,0.875,0.7272727272727273,0.25,0.6363636363636364,0.25,0.0,True,855.0,0
0,0,-2,4,1,-2,1,-2.539999999999992,-7.6200000000000045,1.0,-0.69,0.6,0.7,Closed Stance,Heavy,5,4,0.023464032108675537,1.0,0.5,0.6,1.0,0.6,0.25,0.0,0.25,False,225.0,0
0,0,0,0,0,0,0,2.539999999999992,7.6200000000000045,0.0,-1.9,0.0,-0.27,Closed Stance,Light,1,1,-0.026666666666666727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,535.0,0
0,0,0,0,-5,0,-1,5.0800000000000125,7.6200000000000045,-5.0,-17.6364,0.8182,1.3333,Open Stance,Light,11,3,-0.01383399209486158,0.2222222222222222,0.5,0.8181818181818182,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.0,False,680.0,0
0,0,1,0,3,0,2,-5.0800000000000125,-5.079999999999984,-4.0,-23.9167,0.9167,2.5833,Closed Stance,Light,3,12,-0.0004326195111401532,1.0,0.375,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.25,False,-420.0,1
0,0,1,0,-1,0,-1,-7.6200000000000045,-20.32000000000002,2.0,-16.6667,-0.3333,-0.3333,Closed Stance,Light,3,0,0.06756756756756765,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,False,300.0,1
0,0,0,-3,-1,0,1,5.079999999999984,7.6200000000000045,-4.0,-10.375,-0.1,0.975,Closed Stance,Medium,5,8,-0.012076423936553837,0.25,0.3333333333333333,0.8,0.75,0.2,0.125,0.0,0.125,False,-220.0,0
0,0,0,1,0,1,-3,2.539999999999992,7.6200000000000045,-1.0,27.1905,-1.0,-1.619,Closed Stance,Light,14,6,-0.027547638773819494,0.5,0.5,0.5714285714285714,0.6666666666666666,0.07142857142857142,0.3333333333333333,0.21428571428571427,0.0,False,260.0,0
0,0,0,0,-2,1,-1,2.539999999999992,-7.6200000000000045,0.0,20.6182,-0.6364,-2.0909,Closed Stance,Medium,11,5,0.05263157894736836,0.16666666666666666,0.5,0.5454545454545454,0.4,0.0,0.2,0.09090909090909091,0.0,False,260.0,0
0,0,0,2,2,-1,1,0.0,5.0800000000000125,-3.0,8.3333,0.3333,2.6667,Closed Stance,Medium,1,3,-0.026666666666666727,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,False,0.0,1
0,0,0,1,1,-1,-1,-7.6200000000000045,-10.159999999999997,7.0,4.09,-2.1,-5.5,Closed Stance,Heavy,2,4,0.010632911392404965,1.0,0.0,1.0,0.75,0.5,0.0,0.5,0.0,False,1035.0,0
1,1,0,-6,-2,1,4,-2.539999999999992,-2.539999999999992,2.0,-1.1,0.3,-0.04,Closed Stance,Medium,16,20,-0.00019561815336466282,0.23076923076923078,0.5333333333333333,0.8125,0.75,0.125,0.15,0.0625,0.25,False,-280.0,0
0,0,0,0,2,1,1,-7.6200000000000045,-5.079999999999984,-3.0,10.2462,0.8,0.7385,Closed Stance,Medium,5,13,-0.01447038394752087,0.25,0.375,0.8,0.6153846153846154,0.2,0.15384615384615385,0.0,0.07692307692307693,False,-400.0,1
0,0,-1,-1,1,0,1,-2.539999999999992,-7.6200000000000045,10.0,6.6667,-0.3333,-0.1667,Closed Stance,Light,1,6,0.029850746268656803,0.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,0.16666666666666666,False,640.0,0
1,0,0,-1,-1,-1,0,0.0,0.0,-14.0,14.75,0.0,-1.2614,Open Stance,Medium,8,11,0.0,0.75,0.5555555555555556,1.0,0.8181818181818182,0.75,0.45454545454545453,0.0,0.0,True,-240.0,1
0,0,0,0,0,1,-1,0.0,0.0,-9.0,53.0,0.0,2.0,Closed Stance,Women,1,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,False,-220.0,1
0,0,0,0,0,0,0,0.0,12.700000000000017,1.0,0.0,0.0,0.0,Closed Stance,Women,0,0,-0.07148954332052937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-370.0,1
0,0,0,-2,-2,-1,-4,5.079999999999984,0.0,-2.0,32.2857,0.3571,1.7143,Open Stance,Light,14,2,0.02857142857142858,0.5555555555555556,0.0,0.6428571428571429,1.0,0.07142857142857142,0.0,0.2857142857142857,0.0,False,-510.0,1
0,0,0,-2,-2,0,0,-2.539999999999992,0.0,-6.0,-33.3333,0.0,0.0,Closed Stance,Heavy,3,0,-0.01298701298701288,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,False,-480.0,1
0,0,0,0,-3,-4,0,5.0800000000000125,10.159999999999997,-8.0,28.3333,-0.4167,-1.5833,Closed Stance,Medium,12,2,-0.02631578947368418,0.5,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,True,-490.0,1
